geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
16400,-21.66708746655892,-49.75183651180099,lins,SP
17013,-22.31431873906069,-49.06393485894848,bauru,SP
11930,-24.709990418979107,-47.88888587057984,pariquera-acu,SP
4829,-23.73199262828274,-46.70725516888657,sao paulo,SP
26183,-22.725643500000004,-43.3358595,belford roxo,RJ
13960,-22.58598272750564,-46.52629570814344,socorro,SP
8564,-23.537199226758595,-46.34921861878931,poa,SP
35940,-19.901592347413544,-43.14753503908439,rio piracicaba,MG
2465,-23.498478743551235,-46.64014336219632,são paulo,SP
20541,-22.927771351924545,-43.25846798058161,rio de janeiro,RJ
9791,-23.74398621397665,-46.5237962761556,sao bernardo do campo,SP
93900,-29.61672591682989,-51.13534506293238,ivoti,RS
5687,-23.610116410208363,-46.70876659172488,sao paulo,SP
37410,-21.67405131408051,-45.267365070022734,tres coracoes,MG
26572,-22.782619878250625,-43.404073513927,mesquita,RJ
78043,-15.590118697575114,-56.10549422375538,cuiaba,MT
83255,-25.65754751817884,-48.448148053729376,pontal do parana,PR
54450,-8.209697172347527,-34.92744811081161,jaboatao dos guararapes,PE
79170,-20.93362112701638,-54.96713546115258,sidrolândia,MS
21941,-22.81633414282029,-43.22954801019224,rio de janeiro,RJ
13181,-22.83038243519531,-47.181707402995,sumare,SP
6246,-23.49420720067512,-46.80748399723002,osasco,SP
93214,-29.8208380162461,-51.16438448148847,sapucaia do sul,RS
13450,-22.75789003563339,-47.41924557188173,santa barbara d'oeste,SP
27325,-22.532182847625386,-44.14900661878932,barra mansa,RJ
83830,-25.67617506207769,-49.33836370488834,fazenda rio grande,PR
21011,-22.81871732500435,-43.27951563405277,rio de janeiro,RJ
4717,-23.63576630420097,-46.69802597613823,sao paulo,SP
4619,-23.64327102637193,-46.66859641687344,sao paulo,SP
94920,-29.959694941395263,-51.09954161138627,cachoeirinha,RS
39100,-18.24904181284356,-43.60201835953404,diamantina,MG
73813,-15.549624702464117,-47.33457220912923,formosa,GO
17610,-21.92424315762555,-50.50284233874162,tupa,SP
89900,-26.76200099180836,-53.50328065406897,são miguel do oeste,SC
15997,-21.59279898389984,-48.36434590106175,matao,SP
13315,-23.25501095532759,-47.06027284116296,cabreuva,SP
18115,-23.557734,-47.452352515003625,votorantim,SP
11900,-24.49512266373272,-47.85513199282788,registro,SP
42700,-12.888994970783765,-38.3339679929395,lauro de freitas,BA
39414,-19.889145951288544,-43.94459763922104,nova esperanca,MG
8440,-23.53279637246812,-46.407857427145245,sao paulo,SP
89051,-26.883428953663184,-49.04648259732427,blumenau,SC
37550,-22.242091854002915,-45.85960036402504,pouso alegre,MG
7739,-23.37669568508496,-46.70436360260696,caieiras,SP
36025,-21.776606214813373,-43.35734209062836,juiz de fora,MG
24020,-22.89440504210793,-43.11916290103533,niteroi,RJ
16901,-20.90687443963872,-51.3652768591379,andradina,SP
5101,-23.507633681660742,-46.72298222690282,sao paulo,SP
40470,-12.914671351299113,-38.48189783381216,salvador,BA
89640,-27.089981091148097,-51.36554097300782,ibicare,SC
96640,-29.98342057786888,-52.37349339435555,rio pardo,RS
56512,-8.414652167679108,-37.07604793458278,arcoverde,PE
9381,-23.658486644189768,-46.4637997256606,maua,SP
38120,-19.929700603264333,-48.38283460570422,conceicao das alagoas,MG
35588,-20.29915583784025,-45.52986587068703,arcos,MG
37705,-21.808529329829284,-46.54585275029845,pocos de caldas,MG
75955,-17.140219124595507,-49.98925177929136,indiara,GO
78520,-9.947498595632318,-54.914607936894605,guaranta do norte,MT
39615,-16.750912622513997,-41.507700884524354,ponto dos volantes,MG
13803,-22.49618425200536,-46.96911529545841,mogi mirim,SP
97400,-29.61861544294729,-54.1828538341526,são pedro do sul,RS
45654,-14.8116884376616,-39.03874979489306,ilheus,BA
39970,-16.004011499999997,-41.2810425,pedra azul,MG
35164,-19.43667205329215,-42.550512228836055,ipatinga,MG
93052,-29.74301984280249,-51.09845497562734,sao leopoldo,RS
58106,-7.24715161809682,-35.91082487246811,campina grande,PB
6445,-23.5283964507584,-46.86496645904052,barueri,SP
38755,-17.830325882652897,-46.51520447393574,lagoa grande,MG
8030,-23.50757876546475,-46.41848448280048,sao paulo,SP
36415,-20.506769074167885,-43.87329724612054,congonhas,MG
60810,-3.763743674158935,-38.48968753872119,fortaleza,CE
91130,-30.009174736886145,-51.13550309645675,porto alegre,RS
13218,-23.173602196845778,-46.856239513879615,jundiai,SP
11010,-23.9340045745282,-46.3276712879566,santos,SP
85900,-24.722726797003368,-53.74006790579439,toledo,PR
5754,-23.61951012655093,-46.75405431458833,são paulo,SP
61605,-3.740636817927512,-38.65986453777816,caucaia,CE
86800,-23.548446298655307,-51.45215302985828,apucarana,PR
94970,-29.881541639485604,-51.086441142537566,cachoeirinha,RS
17700,-21.79734555791493,-50.89306839889184,osvaldo cruz,SP
21620,-22.83723022009349,-43.402869021091824,rio de janeiro,RJ
46430,-14.220888873688224,-42.78574387627111,guanambi,BA
7083,-23.43382392783772,-46.55237998251485,guarulhos,SP
13348,-23.12789371663104,-47.23866853358529,indaiatuba,SP
75610,-17.804766658925637,-49.62939697105117,joviania,GO
89140,-27.043124228525432,-49.54181156610973,ibirama,SC
89440,-26.23880176418464,-50.80503197666423,irineopolis,SC
15490,-20.033993300502768,-49.40926283168596,paulo de faria,SP
20030,-22.91153991613196,-43.17361536335471,rio de janeiro,RJ
19280,-22.53024172873184,-52.1672684429876,teodoro sampaio,SP
24890,-22.74160211386783,-42.72543708592404,tangua,RJ
13181,-22.84373680040072,-47.19385522742868,sumare,SP
95913,-29.448800775188488,-51.958503326489634,lajeado,RS
2968,-23.48205726564741,-46.708087553011765,sao paulo,SP
3319,-23.545858756592988,-46.56511106356392,sao paulo,SP
11045,-23.970136600323222,-46.330925574239735,santos,SP
15390,-20.63897618432616,-51.50756408316183,itapura,SP
28300,-21.19580245163073,-41.9035337908506,itaperuna,RJ
3924,-23.49867992374243,-46.37014856766656,sao paulo,SP
17920,-21.48284516086964,-51.70429468728458,ouro verde,SP
90830,-30.08485897391652,-51.22038707827912,porto alegre,RS
81830,-25.51861565306712,-49.261433871919856,curitiba,PR
33200,-19.741142838378195,-43.96031161926898,vespasiano,MG
47600,-13.25461802870664,-43.41643515429176,bom jesus da lapa,BA
34004,-19.994602561506863,-43.8883942701527,nova lima,MG
21311,-22.889695454873507,-43.323007464597005,rio de janeiro,RJ
74513,-16.675222042263055,-49.28745684153806,goiânia,GO
12045,-23.048424020228627,-45.63082210631171,taubate,SP
89870,-26.83422152474597,-52.9813148461655,pinhalzinho,SC
85856,-25.53830840499155,-54.567338068393326,foz do iguaçu,PR
4824,-23.73019920843673,-46.697013885509854,sao paulo,SP
3316,-23.5380549708581,-46.56189245905709,sao paulo,SP
62700,-4.364180503136874,-39.322052211305405,caninde,CE
47220,-9.517397905227128,-43.00776639240048,campo alegre de lourdes,BA
31340,-19.873381065497167,-43.98830773065373,belo horizonte,MG
35041,-18.902929771829363,-41.95755509390592,governador valadares,MG
45023,-14.866822005828382,-40.84460155591787,vitoria da conquista,BA
60352,-3.7319550639521752,-38.598130346073255,fortaleza,CE
26562,-22.77300740212289,-43.42004833606194,mesquita,RJ
91170,-29.99902342853022,-51.096333954353895,porto alegre,RS
48990,-10.345818834966677,-39.83404539364896,andorinha,BA
95590,-30.00610563827085,-50.14361067365704,tramandai,RS
12214,-23.16667246433722,-45.90918183374692,sao jose dos campos,SP
24740,-22.83150770446966,-43.00284434736725,sao goncalo,RJ
97542,-29.786540379359504,-55.78973863447332,alegrete,RS
86805,-23.53946975437731,-51.4379223519942,apucarana,PR
89032,-26.915177304069083,-49.15794445408765,blumenau,SC
12711,-22.563126827559127,-44.96588439633855,cruzeiro,SP
75515,-18.39149795562025,-49.206098109461415,itumbiara,GO
89620,-27.39323072274789,-51.2086319678091,campos novos,SC
95914,-29.444240919165384,-51.95134358747199,lajeado,RS
4231,-23.604336871061022,-46.59708922870011,sao paulo,SP
41635,-12.924528475157263,-38.35659447016561,salvador,BA
53403,-7.955714871487153,-34.875325519014346,paulista,PE
23028,-22.98335066772992,-43.6517888801929,rio de janeiro,RJ
15013,-20.811547446817936,-49.37103303459623,sao jose do rio preto,SP
27945,-22.373077563976548,-41.7907224380336,macae,RJ
9220,-23.62325745712386,-46.53639329626646,santo andre,SP
32183,-19.858227729661944,-44.03919001282209,contagem,MG
93900,-29.61930802496641,-51.159886793579325,ivoti,RS
28695,-22.59032426882625,-42.73446285156819,papucaia,RJ
12327,-23.30432178573488,-45.97717112378096,jacarei,SP
85525,-26.352417869101583,-52.55905751472878,mariopolis,PR
11432,-23.97963881676641,-46.195412439011896,guaruja,SP
91787,-30.12205383680533,-51.19926163725541,porto alegre,RS
79460,-19.832929694705445,-54.82875159315118,corguinho,MS
47760,-12.703854078109384,-44.01080716368408,tabocas do brejo velho,BA
31330,-19.88420820122337,-44.00597577462638,belo horizonte,MG
24725,-22.80619544578036,-42.95411688614141,sao goncalo,RJ
48602,-9.405634143084526,-38.222662858963815,paulo afonso,BA
60160,-3.732681478215688,-38.48768024562872,fortaleza,CE
20740,-22.89294137301637,-43.31280005966878,rio de janeiro,RJ
30130,-19.945616311414337,-43.92214796032652,belo horizonte,MG
15840,-21.30903647005073,-49.059575620729376,itajobi,SP
8370,-23.591032438802,-46.437899207051736,sao paulo,SP
95076,-29.174510633444346,-51.14061592262696,caxias do sul,RS
14085,-21.163357005828374,-47.79484325728546,ribeirao preto,SP
13073,-22.881058543712854,-47.05522717568815,campinas,SP
90480,-30.02159907383571,-51.178723476398005,porto alegre,RS
29620,-19.923878999999943,-40.86198349999995,itarana,ES
45025,-14.86059749541237,-40.85131289370416,vitoria da conquista,BA
38200,-20.016358127293053,-48.9171052135666,frutal,MG
75460,-16.401048255831817,-49.21603622216365,neropolis,GO
26275,-22.7513150293572,-43.4909394706428,nova iguaçu,RJ
5776,-23.6356562828207,-46.748931967251416,sao paulo,SP
5386,-23.56374190005548,-46.7583570110433,são paulo,SP
6516,-23.479792606440068,-46.89058144310116,santana de parnaiba,SP
76900,-10.875002478553858,-61.96273078566372,ji-parana,RO
35700,-19.467505181072344,-44.251038036369465,sete lagoas,MG
24435,-22.827765446758573,-43.08378589390964,sao goncalo,RJ
15530,-20.483426060794045,-49.78338058136649,cosmorama,SP
79002,-20.4564982853022,-54.60387065361536,campo grande,MS
6655,-23.54349186507048,-46.92169799033346,itapevi,SP
83701,-25.596920330131702,-49.39673530186023,araucaria,PR
5416,-23.555433949766275,-46.691976148075454,são paulo,SP
24340,-22.966576757507383,-43.038204232008304,niteroi,RJ
88117,-27.586467778234844,-48.6083558911742,sao jose,SC
95601,-29.666979793728736,-50.7886473083945,taquara,RS
24350,-22.94224845526181,-43.05091660992253,niteroi,RJ
6730,-23.623072350871656,-46.99780028165612,vargem grande paulista,SP
2219,-23.487341217323536,-46.582420903687485,são paulo,SP
35044,-18.88496137258143,-41.94450566587395,governador valadares,MG
95300,-28.210765913959268,-51.52129314210282,lagoa vermelha,RS
9725,-23.69382008742571,-46.55885955205139,sao bernardo do campo,SP
7700,-23.36280027950017,-46.74716663058604,caieiras,SP
53416,-7.925167078232039,-34.89222091377606,paulista,PE
15045,-20.782310407121123,-49.396778583006686,sao jose do rio preto,SP
80250,-25.43966295920133,-49.27447736594723,curitiba,PR
9390,-23.652158423838262,-46.4475893469343,maua,SP
36700,-21.521838243477344,-42.63145754091173,leopoldina,MG
54340,-8.213428294594308,-34.96326313503764,jaboatao dos guararapes,PE
49950,-10.353353477584616,-36.800024928012135,japoatã,SE
11045,-23.97369944630382,-46.31834730850015,santos,SP
26275,-22.75167189817875,-43.49221254564623,nova iguacu,RJ
13024,-22.890912663887143,-47.0513591246177,campinas,SP
35610,-19.45938775248172,-45.599062605585424,dores do indaiá,MG
6433,-23.52434124107297,-46.89283433824812,barueri,SP
31250,-19.88330720566677,-43.95544259241738,belo horizonte,MG
76160,-16.199090686884286,-50.31085844254427,sanclerlandia,GO
13734,-21.457752418665216,-46.99392462728533,mococa,SP
28909,-22.89102457389708,-42.03659130465408,cabo frio,RJ
68820,-1.720258216740192,-49.52814866372052,sao sebastiao da boa vista,PA
12515,-22.799768388622123,-45.20000612008579,guaratingueta,SP
11630,-23.863528415481145,-45.42372182980631,ilhabela,SP
33933,-19.787471664723867,-44.00627344463038,ribeirao das neves,MG
71010,-15.815843869320352,-47.98023578392462,brasilia,DF
11673,-23.63070471881996,-45.4376953164045,caraguatatuba,SP
21530,-22.83048756248571,-43.34541267717968,rio de janeiro,RJ
8215,-23.538561925616023,-46.44132549347912,sao paulo,SP
18090,-23.481734793784977,-47.44333007937562,sorocaba,SP
14790,-20.31718384347493,-48.30757279846244,guaira,SP
5816,-23.664859732442743,-46.73840615251886,sao paulo,SP
38800,-19.30398689130693,-46.0509961644403,sao gotardo,MG
81050,-25.48300048514059,-49.29397183236193,curitiba,PR
9613,-23.670915911778263,-46.56401634905141,sao bernardo do campo,SP
4707,-23.62603570246412,-46.69262412239599,sao paulo,SP
84600,-26.233787257596017,-51.092567448136094,uniao da vitoria,PR
40444,-12.939691333697056,-38.50251334704128,salvador,BA
35660,-19.843059488272257,-44.615777462458375,para de minas,MG
11530,-23.93405380078492,-46.39945030164138,cubatao,SP
96815,-29.696952444368108,-52.4326645001374,santa cruz do sul,RS
7930,-23.257620665076026,-46.74682629374969,francisco morato,SP
30628,-20.008111432685165,-44.00522897821568,belo horizonte,MG
93052,-29.7492795,-51.1029,sao leopoldo,RS
11442,-23.98045642492353,-46.21829001832187,guaruja,SP
18087,-23.45196734814813,-47.40857226446191,sorocaba,SP
7500,-23.31932123421479,-46.218033590541125,santa isabel,SP
59062,-5.816988167638058,-35.2228368090484,natal,RN
28906,-22.87597266478793,-42.00851598296394,cabo frio,RJ
48110,-12.359150593503191,-38.37950996538547,catu,BA
13385,-22.787912888454912,-47.295536160316594,nova odessa,SP
20775,-22.89182255453289,-43.27809607966408,rio de janeiro,RJ
40365,-12.947939548675064,-38.487763618659336,salvador,BA
7992,-23.286806639035305,-46.73550282019313,francisco morato,SP
12711,-22.56428885972797,-44.96501761697802,cruzeiro,SP
26060,-22.69984954925573,-43.42989506414098,nova iguacu,RJ
55660,-8.236796877055745,-35.75372572370018,bezerros,PE
12091,-23.045374278536976,-45.58382328461951,taubate,SP
30411,-19.923096069940573,-43.9631784739165,belo horizonte,MG
23060,-22.88951902608348,-43.603975602285125,rio de janeiro,RJ
11680,-23.528026686652417,-45.227354820012685,ubatuba,SP
62655,-3.599204296193407,-39.43646043687031,tururu,CE
14730,-20.918268003501808,-48.636753540300695,monte azul paulista,SP
11706,-24.04770940161002,-46.5182534336661,praia grande,SP
79604,-20.790210268944865,-51.6743211694367,três lagoas,MS
72320,-15.855865264718856,-48.073309147409255,brasilia,DF
30170,-19.93325419954992,-43.94850396932888,belo horizonte,MG
75603,-17.815589104074757,-50.16125474798001,porteirao,GO
3476,-23.5698209686364,-46.51150238051817,sao paulo,SP
15014,-20.822784375949333,-49.38244046962123,sao jose do rio preto,SP
87033,-23.40034494337262,-51.91621890469503,maringa,PR
4041,-23.60134459299257,-46.649001833044736,sao paulo,SP
17400,-22.222355802760045,-49.64193749488506,garça,SP
19640,-22.65746954275643,-51.07775578722819,iepe,SP
13566,-22.001831496537545,-47.89690325728546,sao carlos,SP
63051,-7.23164106402226,-39.31351110821153,juazeiro do norte,CE
7077,-23.43853845064109,-46.55930288319361,guarulhos,SP
49000,-10.994376027208665,-37.08129832638933,aracaju,SE
14056,-21.13789114432454,-47.84550677185644,ribeirao preto,SP
78556,-11.861458240492906,-55.54621487546929,sinop,MT
5417,-23.561381503750912,-46.6905561962317,sao paulo,SP
4773,-23.684001579519865,-46.7080725910324,sao paulo,SP
1404,-23.563341952824697,-46.65070285108782,sao paulo,SP
95914,-29.44011815417685,-51.95061688525389,lajeado,RS
63500,-6.353642985526392,-39.29157692182015,iguatu,CE
13033,-22.90753358639744,-47.09679250816789,campinas,SP
34000,-19.97856486008553,-43.93461267119733,nova lima,MG
12906,-22.935609282820703,-46.556012200386654,braganca paulista,SP
23040,-22.957560627542428,-43.5748562633834,rio de janeiro,RJ
3013,-23.535728779906503,-46.61546194561132,sao paulo,SP
13043,-22.928951250080623,-47.044806425163806,campinas,SP
13205,-23.24369753537432,-46.857306750216345,jundiai,SP
69309,2.811487292619158,-60.69560885197088,boa vista,RR
70658,-15.79644,-47.93499225000001,brasilia,DF
72016,-15.842761782507422,-48.05845894281048,brasilia,DF
72548,-16.0068867066592,-47.98888735043858,brasilia,DF
6440,-23.51258722684261,-46.85629334945194,barueri,SP
3136,-23.57943384846209,-46.57412791118932,sao paulo,SP
96045,-31.752690631975288,-52.38744320468582,pelotas,RS
36280,-20.95749277119946,-43.80279587813433,carandai,MG
85940,-24.57130341496116,-53.97425393020665,quatro pontes,PR
4532,-23.58271535997462,-46.67712825950719,sao paulo,SP
72748,-15.65967763247645,-48.200801125943286,brasilia,DF
18970,-23.03437126357355,-49.711584782644486,chavantes,SP
44500,-12.765442470073255,-39.42536860763029,castro alves,BA
9030,-23.668793328351224,-46.52717582237862,santo andre,SP
14781,-20.52614225537443,-48.55888350700855,barretos,SP
96900,-29.41660496146621,-53.026492021685,sobradinho,RS
79904,-22.53468630233177,-55.72299668935904,ponta pora,MS
13058,-22.95406404371321,-47.192937758683264,campinas,SP
